Timestamp,Operator,URL,Issue
2025-11-19T10:47:25.154595+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_inlandwaters02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:27.902239+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_inlandwaters03_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:30.816160+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_inlandwaters03_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:32.763383+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_elevation01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:35.402858+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_elevation01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:37.419687+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:40.108129+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:42.246268+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming02_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:45.003096+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:47.277853+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming03_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:50.016134+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming03_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:52.008842+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_location01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:54.521381+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_location01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:56.560614+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:47:59.177784+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:01.299067+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries02_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:03.922878+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:06.016396+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries03_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:09.120930+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries03_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:11.163236+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries04_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:13.864483+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries04_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:15.957407+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:18.884824+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:21.119443+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:23.641734+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:25.808131+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:28.928278+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:31.162233+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre02_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:34.105456+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:36.408665+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre03_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:39.413084+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre03_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:41.604337+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre04_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:44.746893+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre04_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:46.856108+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre05_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:49.741989+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre05_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:51.762026+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre06_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:54.277398+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre06_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:56.509398+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:48:59.238890+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:01.476122+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
